11624276020,4007120168,247.82,1
11624275904,4007120133,247.81,1
11624275789,4007120097,247.81,1
11624275674,4007120062,247.81,1
11624275558,4007120027,247.81,1
11624275443,4007119991,247.81,1
11624275328,4007119956,247.80,1
11624275213,4007119921,247.80,1
11624275097,4007119885,247.80,1
11624274982,4007119850,247.80,1
11624274866,4007119814,247.80,1
11624274752,4007119779,247.80,1
11624274635,4007119744,247.80,1
11624274519,4007119708,247.79,1
11624274405,4007119673,247.79,1
11624274288,4007119638,247.79,1
11624274174,4007119602,247.79,1
11624274058,4007119567,247.79,1
11624273943,4007119532,247.78,1
11624273827,4007119496,247.78,1
11624273712,4007119461,247.78,1
11624273596,4007119426,247.78,1
11624273481,4007119390,247.77,1
11624273365,4007119355,247.77,1
11624273250,4007119320,247.76,1
11624273134,4007119284,247.76,1
11624273018,4007119249,247.76,1
11624272903,4007119213,247.76,1
11624272787,4007119178,247.76,1
11624272672,4007119142,247.76,1
11624272556,4007119107,247.75,1
11624272440,4007119071,247.75,1
11624272325,4007119036,247.75,1
11624272209,4007119000,247.75,1
11624272094,4007118964,247.75,1
11624271978,4007118929,247.75,1
11624271862,4007118893,247.75,1
11624271747,4007118857,247.75,1
11624271631,4007118822,247.74,1
11624271515,4007118786,247.74,1
11624271400,4007118751,247.74,1
11624271284,4007118715,247.74,1
11624271168,4007118679,247.74,1
11624271052,4007118644,247.74,1
11624270937,4007118608,247.74,1
11624270821,4007118573,247.73,1
11624270705,4007118537,247.73,1
11624270589,4007118501,247.73,1
11624270473,4007118466,247.73,1
11624270357,4007118430,247.73,1
11624270242,4007118395,247.73,1
11624270126,4007118359,247.73,1
11624270010,4007118323,247.73,1
11624269894,4007118288,247.73,1
11624269778,4007118252,247.73,1
11624269662,4007118216,247.74,1
11624269546,4007118181,247.74,1
11624269429,4007118145,247.74,1
11624269313,4007118109,247.74,1
11624269199,4007118074,247.74,1
11624269083,4007118038,247.74,1
11624268966,4007118002,247.74,1
11624268850,4007117966,247.74,1
11624268734,4007117931,247.75,1
11624268618,4007117895,247.75,1
11624268502,4007117859,247.75,1
11624268386,4007117823,247.75,1
11624268270,4007117787,247.75,1
11624268154,4007117752,247.75,1
11624268038,4007117716,247.75,1
11624267922,4007117680,247.75,1
11624267806,4007117645,247.75,1
11624267690,4007117609,247.75,1
11624267574,4007117573,247.75,1
11624267457,4007117538,247.75,1
11624267341,4007117502,247.75,1
11624267224,4007117466,247.75,1
11624267108,4007117431,247.75,1
11624266994,4007117395,247.75,1
11624266876,4007117359,247.75,1
11624266760,4007117324,247.75,1
11624266644,4007117288,247.75,1
11624266527,4007117252,247.75,1
11624266411,4007117217,247.75,1
11624266295,4007117181,247.75,1
11624266178,4007117145,247.75,1
11624266062,4007117110,247.75,1
11624265946,4007117074,247.75,1
11624265829,4007117039,247.75,1
11624265713,4007117003,247.74,1
11624265597,4007116967,247.74,1
11624265480,4007116932,247.74,1
11624265364,4007116896,247.74,1
11624265247,4007116860,247.74,1
11624265131,4007116825,247.74,1
11624265015,4007116789,247.74,1
11624264898,4007116753,247.74,1
11624264781,4007116718,247.74,1
11624264665,4007116682,247.74,1
11624264549,4007116646,247.74,1
11624264432,4007116611,247.74,1
11624264316,4007116575,247.74,1
11624264199,4007116539,247.74,1
11624264083,4007116503,247.74,1
11624263966,4007116468,247.74,1
11624263850,4007116432,247.74,1
11624263733,4007116396,247.74,1
11624263617,4007116360,247.74,1
11624263500,4007116325,247.74,1
11624263384,4007116289,247.74,1
11624263267,4007116253,247.74,1
11624263151,4007116217,247.74,1
11624263034,4007116182,247.74,1
11624262918,4007116146,247.73,1
11624262802,4007116110,247.73,1
11624262685,4007116074,247.73,1
11624262568,4007116039,247.73,1
11624262452,4007116003,247.73,1
11624262335,4007115967,247.73,1
11624262219,4007115931,247.73,1
11624262102,4007115896,247.73,1
11624261984,4007115860,247.73,1
11624261868,4007115824,247.73,1
11624261752,4007115788,247.72,1
11624261636,4007115752,247.72,1
11624261519,4007115716,247.72,1
11624261402,4007115681,247.72,1
11624261286,4007115645,247.72,1
11624261169,4007115609,247.72,1
11624261053,4007115573,247.72,1
11624260936,4007115537,247.72,1
11624260820,4007115501,247.72,1
11624260703,4007115465,247.72,1
11624260586,4007115429,247.72,1
11624260470,4007115393,247.72,1
11624260353,4007115357,247.72,1
11624260237,4007115322,247.72,1
11624260119,4007115286,247.72,1
11624260003,4007115250,247.72,1
11624259887,4007115214,247.72,1
11624259770,4007115178,247.71,1
11624259653,4007115142,247.71,1
11624259537,4007115106,247.71,1
11624259420,4007115070,247.71,1
11624259304,4007115035,247.71,1
11624259187,4007114999,247.71,1
11624259070,4007114963,247.71,1
11624258953,4007114927,247.71,1
11624258837,4007114891,247.71,1
11624258720,4007114855,247.70,1
11624258603,4007114819,247.70,1
11624258486,4007114783,247.70,1
11624258370,4007114747,247.70,1
11624258253,4007114711,247.70,1
11624258137,4007114675,247.70,1
11624258020,4007114639,247.70,1
11624257903,4007114603,247.70,1
11624257787,4007114567,247.70,1
11624257671,4007114531,247.70,1
11624257553,4007114495,247.70,1
11624257437,4007114459,247.70,1
11624257320,4007114423,247.70,1
11624257203,4007114387,247.70,1
11624257087,4007114351,247.70,1
11624256970,4007114315,247.69,1
11624256854,4007114280,247.69,1
11624256736,4007114244,247.69,1
11624256620,4007114208,247.69,1
11624256503,4007114172,247.69,1
11624256386,4007114136,247.69,1
11624256270,4007114100,247.68,1
11624256153,4007114064,247.68,1
11624256036,4007114028,247.68,1
11624255919,4007113992,247.68,1
11624255803,4007113956,247.68,1
11624255686,4007113920,247.68,1
11624255569,4007113884,247.69,1
11624255452,4007113848,247.69,1
11624255335,4007113812,247.69,1
11624255219,4007113776,247.69,1
11624255102,4007113740,247.68,1
11624254985,4007113704,247.68,1
11624254868,4007113668,247.68,1
11624254750,4007113632,247.68,1
11624254634,4007113596,247.67,1
11624254517,4007113560,247.67,1
11624254401,4007113524,247.67,1
11624254284,4007113488,247.67,1
11624254167,4007113452,247.68,1
11624254049,4007113416,247.68,1
11624253933,4007113380,247.67,1
11624253816,4007113344,247.67,1
11624253699,4007113308,247.67,1
11624253582,4007113272,247.67,1
11624253466,4007113236,247.67,1
11624253348,4007113200,247.67,1
11624253232,4007113163,247.67,1
11624253115,4007113127,247.68,1
11624252998,4007113091,247.68,1
11624252881,4007113055,247.68,1
11624252764,4007113019,247.68,1
11624252647,4007112983,247.68,1
11624252530,4007112947,247.68,1
11624252413,4007112910,247.68,1
11624252296,4007112874,247.68,1
11624252179,4007112838,247.68,1
11624252063,4007112802,247.68,1
11624251945,4007112766,247.68,1
11624251828,4007112730,247.68,1
11624251711,4007112694,247.68,1
11624251594,4007112658,247.68,1
11624251478,4007112622,247.68,1
11624251360,4007112585,247.69,1
11624251243,4007112549,247.69,1
11624251126,4007112513,247.69,1
11624251009,4007112477,247.70,1
11624250891,4007112441,247.70,1
11624250774,4007112404,247.70,1
11624250657,4007112368,247.71,1
11624250540,4007112332,247.71,1
11624250423,4007112296,247.71,1
11624250306,4007112260,247.71,1
11624250189,4007112224,247.71,1
11624250072,4007112187,247.72,1
11624249955,4007112151,247.72,1
11624249838,4007112115,247.72,1
11624249720,4007112079,247.73,1
11624249603,4007112043,247.73,1
11624249486,4007112007,247.73,1
11624249369,4007111971,247.73,1
11624249251,4007111935,247.73,1
11624249134,4007111899,247.73,1
11624249017,4007111862,247.73,1
11624248900,4007111826,247.74,1
11624248783,4007111790,247.74,1
11624248665,4007111754,247.74,1
11624248548,4007111718,247.75,1
11624248431,4007111682,247.75,1
11624248314,4007111646,247.75,1
11624248196,4007111609,247.75,1
11624248079,4007111573,247.75,1
11624247962,4007111537,247.75,1
11624247844,4007111501,247.76,1
11624247728,4007111465,247.76,1
11624247610,4007111429,247.76,1
11624247492,4007111393,247.76,1
11624247375,4007111357,247.76,1
11624247257,4007111321,247.77,1
11624247140,4007111284,247.77,1
11624247023,4007111248,247.77,1
11624246905,4007111212,247.77,1
11624246789,4007111176,247.77,1
11624246671,4007111140,247.77,1
11624246553,4007111104,247.77,1
11624246436,4007111068,247.77,1
11624246318,4007111032,247.77,1
11624246201,4007110996,247.78,1
11624246083,4007110960,247.78,1
11624245966,4007110924,247.78,1
11624245848,4007110888,247.78,1
11624245731,4007110852,247.78,1
11624245613,4007110816,247.79,1
11624245496,4007110779,247.79,1
11624245378,4007110743,247.79,1
11624245261,4007110707,247.79,1
11624245143,4007110671,247.80,1
11624245025,4007110635,247.80,1
11624244908,4007110599,247.80,1
11624244791,4007110563,247.80,1
11624244673,4007110527,247.80,1
11624244555,4007110491,247.81,1
11624244438,4007110455,247.81,1
11624244320,4007110419,247.81,1
11624244203,4007110382,247.81,1
11624244085,4007110346,247.81,1
11624243967,4007110310,247.81,1
11624243850,4007110274,247.82,1
11624243732,4007110238,247.82,1
11624243615,4007110202,247.82,1
11624243497,4007110166,247.82,1
11624243378,4007110130,247.82,1
11624243262,4007110094,247.83,1
11624243144,4007110057,247.83,1
11624243026,4007110021,247.83,1
11624242908,4007109985,247.83,1
11624242791,4007109949,247.84,1
11624242673,4007109913,247.84,1
11624242556,4007109877,247.84,1
11624242437,4007109841,247.85,1
11624242319,4007109805,247.85,1
11624242202,4007109769,247.85,1
11624242084,4007109733,247.85,1
11624241966,4007109696,247.86,1
11624241847,4007109660,247.86,1
11624241730,4007109624,247.86,1
11624241612,4007109588,247.86,1
11624241493,4007109552,247.87,1
11624241377,4007109516,247.87,1
11624241259,4007109480,247.87,1
11624241141,4007109444,247.88,1
11624241023,4007109408,247.88,1
11624240905,4007109372,247.88,1
11624240787,4007109336,247.88,1
11624240669,4007109299,247.89,1
11624240551,4007109263,247.89,1
11624240433,4007109227,247.90,1
11624240315,4007109191,247.90,1
11624240197,4007109155,247.90,1
11624240079,4007109119,247.90,1
11624239961,4007109083,247.91,1
11624239843,4007109047,247.91,1
11624239725,4007109011,247.91,1
11624239607,4007108975,247.91,1
11624239489,4007108939,247.92,1
11624239371,4007108903,247.92,1
11624239253,4007108867,247.92,1
11624239135,4007108831,247.92,1
11624239016,4007108795,247.92,1
11624238898,4007108759,247.93,1
11624238780,4007108723,247.93,1
11624238662,4007108687,247.93,1
11624238544,4007108651,247.93,1
11624238426,4007108615,247.94,1
11624238308,4007108579,247.94,1
11624238190,4007108543,247.95,1
11624238070,4007108507,247.95,1
11624237953,4007108471,247.95,1
11624237835,4007108435,247.96,1
11624237716,4007108399,247.96,1
11624237599,4007108363,247.96,1
11624237481,4007108327,247.97,1
11624237362,4007108291,247.97,1
11624237244,4007108255,247.97,1
11624237126,4007108219,247.98,1
11624237008,4007108183,247.98,1
11624236889,4007108147,247.98,1
11624236770,4007108111,247.98,1
11624236653,4007108075,247.98,1
11624236534,4007108039,247.99,1
11624236416,4007108003,247.99,1
11624236298,4007107967,247.99,1
11624236178,4007107931,247.99,1
11624236061,4007107895,248.00,1
11624235943,4007107859,248.00,1
11624235824,4007107823,248.00,1
11624235706,4007107787,248.01,1
11624235588,4007107752,248.01,1
11624235469,4007107716,248.01,1
11624235351,4007107680,248.01,1
11624235232,4007107644,248.02,1
11624235114,4007107608,248.02,1
11624234996,4007107572,248.02,1
11624234878,4007107536,248.02,1
11624234759,4007107500,248.03,1
11624234640,4007107464,248.03,1
11624234522,4007107428,248.03,1
11624234404,4007107392,248.03,1
11624234285,4007107356,248.04,1
11624234167,4007107320,248.04,1
11624234048,4007107284,248.04,1
11624233930,4007107248,248.04,1
11624233812,4007107212,248.05,1
11624233693,4007107176,248.05,1
11624233575,4007107141,248.05,1
11624233456,4007107105,248.06,1
11624233338,4007107069,248.06,1
11624233219,4007107033,248.06,1
11624233101,4007106997,248.06,1
11624232982,4007106961,248.07,1
11624232863,4007106925,248.07,1
11624232745,4007106889,248.07,1
11624232627,4007106853,248.07,1
11624232508,4007106817,248.08,1
11624232389,4007106781,248.08,1
11624232271,4007106745,248.08,1
11624232152,4007106709,248.08,1
11624232033,4007106673,248.09,1
11624231915,4007106637,248.09,1
11624231797,4007106601,248.09,1
11624231678,4007106565,248.10,1
11624231559,4007106530,248.10,1
11624231440,4007106494,248.10,1
11624231322,4007106458,248.10,1
11624231203,4007106422,248.11,1
11624231084,4007106386,248.11,1
11624230965,4007106350,248.11,1
11624230846,4007106314,248.12,1
11624230727,4007106278,248.12,1
11624230609,4007106242,248.12,1
11624230490,4007106207,248.13,1
11624230371,4007106171,248.13,1
11624230252,4007106135,248.13,1
11624230133,4007106099,248.13,1
11624230014,4007106063,248.14,1
11624229895,4007106027,248.14,1
11624229776,4007105992,248.14,1
11624229657,4007105956,248.15,1
11624229538,4007105920,248.15,1
11624229420,4007105884,248.15,1
11624229301,4007105848,248.16,1
11624229182,4007105812,248.16,1
11624229063,4007105776,248.16,1
11624228944,4007105741,248.16,1
11624228825,4007105705,248.17,1
11624228707,4007105669,248.17,1
11624228587,4007105633,248.18,1
11624228469,4007105597,248.18,1
11624228349,4007105561,248.18,1
11624228229,4007105526,248.18,1
11624228110,4007105490,248.19,1
11624227991,4007105454,248.19,1
11624227872,4007105418,248.19,1
11624227753,4007105382,248.19,1
11624227634,4007105346,248.20,1
11624227516,4007105311,248.20,1
11624227396,4007105275,248.20,1
11624227278,4007105239,248.20,1
11624227158,4007105203,248.21,1
11624227038,4007105167,248.21,1
11624226919,4007105132,248.21,1
11624226800,4007105096,248.22,1
11624226681,4007105060,248.22,1
11624226562,4007105024,248.22,1
11624226443,4007104988,248.23,1
11624226323,4007104953,248.23,1
11624226204,4007104917,248.23,1
11624226085,4007104881,248.23,1
11624225966,4007104845,248.24,1
11624225846,4007104810,248.24,1
11624225727,4007104774,248.24,1
11624225608,4007104738,248.24,1
11624225488,4007104702,248.24,1
11624225369,4007104667,248.25,1
11624225250,4007104631,248.25,1
11624225130,4007104595,248.25,1
11624225012,4007104559,248.25,1
11624224892,4007104524,248.25,1
11624224772,4007104488,248.25,1
11624224653,4007104452,248.26,1
11624224534,4007104416,248.26,1
11624224414,4007104380,248.26,1
11624224295,4007104345,248.26,1
11624224175,4007104309,248.26,1
11624224056,4007104273,248.27,1
11624223935,4007104237,248.27,1
11624223817,4007104201,248.27,1
11624223697,4007104166,248.27,1
11624223578,4007104130,248.27,1
11624223460,4007104094,248.27,1
11624223339,4007104058,248.27,1
11624223220,4007104022,248.27,1
11624223100,4007103987,248.27,1
11624222981,4007103951,248.28,1
11624222861,4007103915,248.28,1
11624222742,4007103879,248.28,1
11624222623,4007103844,248.28,1
11624222503,4007103808,248.28,1
11624222383,4007103772,248.28,1
11624222263,4007103736,248.28,1
11624222144,4007103701,248.28,1
11624222024,4007103665,248.28,1
11624221905,4007103629,248.28,1
11624221786,4007103593,248.28,1
11624221665,4007103558,248.28,1
11624221546,4007103522,248.28,1
11624221426,4007103486,248.28,1
11624221306,4007103450,248.28,1
11624221187,4007103414,248.28,1
11624221067,4007103379,248.28,1
11624220949,4007103343,248.28,1
11624220828,4007103307,248.28,1
11624220708,4007103271,248.28,1
11624220588,4007103235,248.28,1
11624220469,4007103200,248.28,1
11624220350,4007103164,248.28,1
11624220229,4007103128,248.28,1
11624220110,4007103092,248.28,1
11624219990,4007103056,248.28,1
11624219870,4007103020,248.28,1
11624219751,4007102985,248.28,1
11624219631,4007102949,248.28,1
11624219511,4007102913,248.28,1
11624219391,4007102877,248.28,1
11624219271,4007102841,248.28,1
11624219151,4007102805,248.28,1
11624219032,4007102770,248.28,1
11624218912,4007102734,248.28,1
11624218792,4007102698,248.28,1
11624218672,4007102662,248.28,1
11624218552,4007102626,248.28,1
11624218433,4007102590,248.28,1
11624218313,4007102555,248.28,1
11624218193,4007102519,248.28,1
11624218073,4007102483,248.28,1
11624217953,4007102447,248.28,1
11624217833,4007102411,248.28,1
11624217713,4007102375,248.28,1
11624217594,4007102340,248.28,1
11624217473,4007102304,248.28,1
11624217353,4007102268,248.28,1
11624217233,4007102232,248.28,1
11624217113,4007102196,248.28,1
11624216993,4007102160,248.28,1
11624216873,4007102125,248.28,1
11624216753,4007102089,248.28,1
11624216634,4007102053,248.27,1
11624216513,4007102017,248.28,1
11624216393,4007101981,248.28,1
11624216272,4007101945,248.28,1
11624216153,4007101909,248.28,1
11624216033,4007101873,248.28,1
11624215913,4007101837,248.28,1
11624215793,4007101801,248.28,1
11624215673,4007101766,248.27,1
11624215552,4007101730,248.28,1
11624215432,4007101694,248.28,1
11624215312,4007101658,248.28,1
11624215192,4007101622,248.27,1
11624215072,4007101586,248.27,1
11624214952,4007101550,248.27,1
11624214831,4007101514,248.27,1
11624214711,4007101478,248.27,1
11624214591,4007101442,248.27,1
11624214471,4007101406,248.27,1
11624214351,4007101370,248.27,1
11624214230,4007101334,248.27,1
11624214110,4007101298,248.27,1
11624213990,4007101262,248.27,1
11624213869,4007101226,248.27,1
11624213749,4007101190,248.27,1
11624213629,4007101154,248.27,1
11624213508,4007101118,248.27,1
11624213388,4007101082,248.27,1
11624213268,4007101046,248.27,1
11624213147,4007101010,248.27,1
11624213026,4007100974,248.27,1
11624212907,4007100938,248.27,1
11624212786,4007100902,248.27,1
11624212665,4007100866,248.27,1
11624212545,4007100830,248.27,1
11624212425,4007100795,248.27,1
11624212304,4007100759,248.27,1
11624212184,4007100723,248.27,1
11624212064,4007100687,248.27,1
11624211943,4007100651,248.27,1
11624211823,4007100614,248.27,1
11624211702,4007100578,248.27,1
11624211582,4007100542,248.27,1
11624211462,4007100506,248.27,1
11624211341,4007100470,248.27,1
11624211221,4007100434,248.27,1
11624211100,4007100398,248.27,1
11624210980,4007100362,248.27,1
11624210859,4007100326,248.27,1
11624210739,4007100290,248.27,1
11624210618,4007100253,248.27,1
11624210498,4007100217,248.27,1
11624210377,4007100181,248.27,1
11624210256,4007100145,248.27,1
11624210136,4007100109,248.27,1
11624210016,4007100073,248.27,1
11624209895,4007100037,248.27,1
11624209775,4007100001,248.26,1
11624209654,4007099965,248.26,1
11624209533,4007099929,248.26,1
11624209412,4007099893,248.26,1
11624209292,4007099856,248.26,1
11624209171,4007099820,248.26,1
11624209051,4007099784,248.25,1
11624208929,4007099748,248.25,1
11624208810,4007099712,248.25,1
11624208689,4007099676,248.25,1
11624208568,4007099640,248.24,1
11624208447,4007099604,248.25,1
11624208327,4007099568,248.25,1
11624208206,4007099532,248.25,1
11624208085,4007099495,248.25,1
11624207964,4007099459,248.24,1
11624207844,4007099423,248.24,1
11624207723,4007099387,248.24,1
11624207602,4007099351,248.24,1
11624207482,4007099314,248.24,1
11624207361,4007099278,248.25,1
11624207240,4007099242,248.25,1
11624207120,4007099206,248.25,1
11624206998,4007099169,248.25,1
11624206878,4007099133,248.25,1
11624206757,4007099097,248.25,1
11624206637,4007099061,248.25,1
11624206515,4007099024,248.25,1
11624206394,4007098988,248.25,1
11624206273,4007098952,248.25,1
11624206152,4007098916,248.25,1
11624206030,4007098880,248.25,1
11624205910,4007098843,248.25,1
11624205789,4007098807,248.25,1
11624205668,4007098771,248.25,1
11624205548,4007098735,248.25,1
11624205426,4007098699,248.25,1
11624205305,4007098662,248.25,1
11624205184,4007098626,248.25,1
11624205063,4007098590,248.25,1
11624204941,4007098554,248.25,1
11624204821,4007098518,248.25,1
11624204700,4007098481,248.25,1
11624204578,4007098445,248.25,1
11624204457,4007098409,248.25,1
11624204335,4007098373,248.25,1
11624204215,4007098336,248.25,1
11624204094,4007098300,248.25,1
11624203972,4007098264,248.25,1
11624203851,4007098228,248.26,1
11624203731,4007098191,248.26,1
11624203607,4007098155,248.26,1
11624203487,4007098119,248.26,1
11624203366,4007098083,248.26,1
11624203244,4007098046,248.26,1
11624203123,4007098010,248.26,1
11624203003,4007097974,248.26,1
11624202879,4007097937,248.26,1
11624202759,4007097901,248.26,1
11624202637,4007097865,248.26,1
11624202516,4007097829,248.26,1
11624202395,4007097792,248.26,1
11624202273,4007097756,248.26,1
11624202152,4007097720,248.26,1
11624202030,4007097683,248.26,1
11624201909,4007097647,248.26,1
11624201787,4007097611,248.26,1
11624201666,4007097574,248.26,1
11624201544,4007097538,248.26,1
11624201422,4007097502,248.26,1
11624201300,4007097465,248.26,1
11624201179,4007097429,248.26,1
11624201058,4007097393,248.26,1
11624200936,4007097356,248.26,1
11624200814,4007097320,248.26,1
11624200693,4007097283,248.27,1
11624200571,4007097247,248.27,1
11624200449,4007097211,248.27,1
11624200327,4007097174,248.27,1
11624200206,4007097138,248.27,1
11624200084,4007097101,248.27,1
11624199963,4007097065,248.27,1
11624199841,4007097029,248.27,1
11624199719,4007096992,248.27,1
11624199597,4007096956,248.27,1
11624199475,4007096919,248.27,1
11624199355,4007096883,248.27,1
11624199231,4007096846,248.27,1
11624199110,4007096810,248.27,1
11624198988,4007096773,248.28,1
11624198866,4007096737,248.28,1
